hist_bin,dataset,n,m,args,remove_categorical,epsilon,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time,avg_client_rounds_sent,std_client_rounds_sent,min_client_rounds_sent,max_client_rounds_set,total_client_rounds_sent,avg_client_rounds_received,std_client_rounds_received,min_client_rounds_received,max_client_rounds_received,total_client_rounds_received,avg_client_rounds_sent_payload,std_client_rounds_sent_payload,min_client_rounds_sent_payload,max_client_rounds_sent_payload,total_client_rounds_sent_payload,avg_client_rounds_received_payload,std_client_rounds_received_payload,min_client_rounds_received_payload,max_client_rounds_received_payload,total_client_rounds_received_payload,t_client_histogram_building,t_client_computing_gradients,t_client_initialise_private_histogram,t_client_forming_grad_histogram,t_client_retrieving_grads_for_node,t_server_initial_split_candidates,t_server_privacy_accountant_initialisation,t_server_init_model_weights,t_server_split_candidates,t_server_pre_tree_ops,t_server_post_tree ops,t_server_initialise_priv_hist,t_server_adding_noise_to_hist,t_server_sampling_features,t_server_calculating_internal_split,t_server_split_constraints,t_server_leaf_weight
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.05}",False,0.05,100,0.7529799599500129,0.7378822943818308,0.2650070370501274,0.2598049942565923,0.9308333729272581,0.9308500318727309,0.025771183131589222,1.0403718948364258,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,172.990099009901,33.144894937022144,0,240,17472,25.346534653465348,253.4653465346535,0,2560,2560,0.011385917663574219,0.14357471466064453,0,0,0.12666845321655273,0.02866840362548828,0,0.01050877571105957,0,0.013445377349853516,0.011176347732543945,0,0,0.006197929382324219,0.3236582279205322,0.0031332969665527344,0.09926462173461914
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.1}",False,0.1,100,0.7808561213920043,0.7722305346305142,0.30096011987754345,0.2942252767838922,0.9305958093790089,0.9305451622737729,0.0031821797931583136,1.3636603355407715,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,172.990099009901,33.144894937022144,0,240,17472,25.346534653465348,253.4653465346535,0,2560,2560,0.011685371398925781,0.1927485466003418,0,0,0.21594023704528809,0.02881932258605957,0,0.011048316955566406,0,0.01970362663269043,0.01787257194519043,0,0,0.008772611618041992,0.35911035537719727,0.00445246696472168,0.11269450187683105
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.2}",False,0.2,100,0.7941867685787622,0.7858420916578632,0.3129428688435915,0.30785717360380327,0.930572053024184,0.9305451622737729,0.0031821797931583136,1.0655195713043213,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,172.990099009901,33.144894937022144,0,240,17472,25.346534653465348,253.4653465346535,0,2560,2560,0.016367435455322266,0.1477968692779541,0,0,0.1288776397705078,0.04354286193847656,0,0.015367984771728516,0,0.013726234436035156,0.012375116348266602,0,0,0.006291389465332031,0.3088986873626709,0.0029761791229248047,0.09726452827453613
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.3}",False,0.3,100,0.8024936452230995,0.7962796681355111,0.32227007575399536,0.3197439850907609,0.9306076875564213,0.930600593109947,0.004769475357710652,1.2804603576660156,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,172.990099009901,33.144894937022144,0,240,17472,25.346534653465348,253.4653465346535,0,2560,2560,0.011292695999145508,0.17989468574523926,0,0,0.18625617027282715,0.02937602996826172,0,0.010058879852294922,0,0.018987178802490234,0.017293214797973633,0,0,0.007924556732177734,0.35817837715148926,0.004052162170410156,0.11096429824829102
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.4}",False,0.4,100,0.8052784896829932,0.7981156663171916,0.33306875148762316,0.32876275422233014,0.930572053024184,0.930600593109947,0.003977724741447892,1.4631474018096924,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,172.990099009901,33.144894937022144,0,240,17472,25.346534653465348,253.4653465346535,0,2560,2560,0.014873504638671875,0.19266676902770996,0,0,0.25774669647216797,0.04229450225830078,0,0.016436100006103516,0,0.022522926330566406,0.021063566207885742,0,0,0.008871316909790039,0.3641178607940674,0.004830360412597656,0.11863541603088379
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.5}",False,0.5,100,0.8048381645785205,0.7972989146800467,0.32956973683913027,0.32612374692120283,0.9306789566208961,0.93057287769186,0.003976143141153081,1.276078462600708,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,172.990099009901,33.144894937022144,0,240,17472,25.346534653465348,253.4653465346535,0,2560,2560,0.01130366325378418,0.178239107131958,0,0,0.1962141990661621,0.029217004776000977,0,0.01013326644897461,0,0.019321441650390625,0.0178372859954834,0,0,0.008074045181274414,0.3345797061920166,0.004248380661010742,0.128464937210083
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.05}",False,0.05,100,0.75881576722216,0.7440283011463773,0.27620211557508384,0.27301453679607546,0.9303938803629971,0.930905462708905,0.18979525511862205,1.7912981510162354,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,172.990099009901,33.144894937022144,0,240,17472,25.346534653465348,253.4653465346535,0,2560,2560,0.011337041854858398,0.23530983924865723,0,0,0.39258837699890137,0.029407739639282227,0,0.010689496994018555,0,0.025892972946166992,0.029456138610839844,0,0,0.01312708854675293,0.37005138397216797,0.007075786590576172,0.1271204948425293
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.1}",False,0.1,100,0.7739510292130988,0.7622016309893149,0.2920827199362017,0.29435007042325234,0.9309521547013826,0.9311549014716887,0.1908794788273616,1.7776463031768799,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,172.990099009901,33.144894937022144,0,240,17472,25.346534653465348,253.4653465346535,0,2560,2560,0.0113067626953125,0.23503851890563965,0,0,0.3883523941040039,0.029837369918823242,0,0.010808706283569336,0,0.028220176696777344,0.03113698959350586,0,0,0.011883258819580078,0.35094428062438965,0.006532430648803711,0.13546323776245117
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.2}",False,0.2,100,0.7949514191516796,0.7856082435434433,0.31581742980717303,0.3188074314933526,0.9315816981042429,0.9322080873589979,0.20584415584415583,1.9504735469818115,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,172.990099009901,33.144894937022144,0,240,17472,25.346534653465348,253.4653465346535,0,2560,2560,0.013236284255981445,0.24541640281677246,0,0,0.460909366607666,0.03435778617858887,0,0.013077735900878906,0,0.031215190887451172,0.034360408782958984,0,0,0.012652158737182617,0.375948429107666,0.0069732666015625,0.14437556266784668
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.3}",False,0.3,100,0.8005230457629038,0.7886085755619061,0.3213533371250628,0.3236235565338099,0.9321874851522782,0.9318200715057786,0.20077972709551656,1.4255549907684326,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,172.990099009901,33.144894937022144,0,240,17472,25.346534653465348,253.4653465346535,0,2560,2560,0.013433456420898438,0.19340276718139648,0,0,0.2389686107635498,0.030040740966796875,0,0.010221719741821289,0,0.024094581604003906,0.020977020263671875,0,0,0.008108854293823242,0.37964510917663574,0.004413604736328125,0.11980628967285156
