hist_bin,dataset,n,m,args,remove_categorical,epsilon,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time,avg_client_rounds_sent,std_client_rounds_sent,min_client_rounds_sent,max_client_rounds_set,total_client_rounds_sent,avg_client_rounds_received,std_client_rounds_received,min_client_rounds_received,max_client_rounds_received,total_client_rounds_received,avg_client_rounds_sent_payload,std_client_rounds_sent_payload,min_client_rounds_sent_payload,max_client_rounds_sent_payload,total_client_rounds_sent_payload,avg_client_rounds_received_payload,std_client_rounds_received_payload,min_client_rounds_received_payload,max_client_rounds_received_payload,total_client_rounds_received_payload,t_client_histogram_building,t_client_computing_gradients,t_client_initialise_private_histogram,t_client_forming_grad_histogram,t_client_retrieving_grads_for_node,t_server_initial_split_candidates,t_server_privacy_accountant_initialisation,t_server_init_model_weights,t_server_split_candidates,t_server_pre_tree_ops,t_server_post_tree ops,t_server_initialise_priv_hist,t_server_adding_noise_to_hist,t_server_sampling_features,t_server_calculating_internal_split,t_server_split_constraints,t_server_leaf_weight
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.25}",False,0.25,300,0.7743179587991812,0.7708405266112691,0.2839512994979322,0.2710857492952449,0.9242291062859315,0.9240320390233087,0.2841472969443719,15.253407955169678,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,345.54152823920265,489.0723632701076,0,3232,104008,94.35215946843854,529.7438692553309,0,5120,28400,0.32149243354797363,1.6945574283599854,0.014716148376464844,0.28264427185058594,4.4384987354278564,0.04974365234375,0,0.029358863830566406,0.26481080055236816,0.18862223625183105,0.28438496589660645,0.014662981033325195,0.01190185546875,0.07079720497131348,1.1330132484436035,0.08172106742858887,0.7930691242218018
64,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.25}",False,0.25,300,0.7683012108607605,0.7695588707133221,0.2613316320524478,0.25757226892304075,0.9199292060626217,0.9192927025304176,0.27345309381237526,17.460630893707275,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,441.72757475083057,1008.1570265768676,0,6272,132960,205.18272425249168,1139.2739935557988,0,10240,61760,0.4347870349884033,1.8449575901031494,0.002067089080810547,0.4576101303100586,4.937796592712402,0.06507349014282227,0,0.03523993492126465,0.34860754013061523,0.20121479034423828,0.2792341709136963,0.0020046234130859375,0.017463207244873047,0.08272480964660645,1.4063103199005127,0.09716916084289551,0.935340166091919
128,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.25}",False,0.25,300,0.7549693580720669,0.7505093381351066,0.25902623549691484,0.24856222901073272,0.92112890198128,0.9204013192539009,0.2684666327050433,19.048003673553467,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,654.9102990033223,2164.032235635753,0,14104,197128,413.2890365448505,2284.7438873413344,0,20480,124400,0.4279160499572754,1.819875955581665,0.0026922225952148438,0.3314483165740967,5.355738639831543,0.053386688232421875,0,0.033331871032714844,0.6105959415435791,0.22263860702514648,0.2710244655609131,0.0026557445526123047,0.023317813873291016,0.1374189853668213,1.6546344757080078,0.09261608123779297,1.0604100227355957
2,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.5}",False,0.5,300,0.790266076892746,0.7842792192345737,0.3021478777500695,0.29709994199060474,0.930132560459923,0.9300462847482054,0.243858597962852,17.2074875831604,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,261.687707641196,38.45758091665462,0,496,78768,3.4551495016611296,22.795249586595684,0,320,1040,0.1609818935394287,1.8683836460113525,0.0015854835510253906,0.2857832908630371,4.9323790073394775,0.09469032287597656,0,0.0612940788269043,0.13185763359069824,0.251631498336792,0.32878828048706055,0.0015652179718017578,0.012225151062011719,0.08578896522521973,1.242520809173584,0.0990457534790039,0.9859046936035156
4,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.5}",False,0.5,300,0.7869485745857366,0.783785551762624,0.29257362507263035,0.2863277479630387,0.9299068750890863,0.9287713755161997,0.19486215538847118,16.63311457633972,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,268.7574750830565,75.66817084266428,0,736,80896,11.428571428571429,65.67527370099074,0,640,3440,0.28261637687683105,1.8779830932617188,0.0010349750518798828,0.43550777435302734,4.605457782745361,0.13485145568847656,0,0.03207755088806152,0.16109347343444824,0.25938987731933594,0.32753992080688477,0.001008749008178711,0.00747370719909668,0.0781402587890625,1.1269350051879883,0.07253861427307129,0.858776330947876
8,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.5}",False,0.5,300,0.7713608180025501,0.7689012790754066,0.27717845850453543,0.26511189878462643,0.9273411887679954,0.9265541420692331,0.23454650491045637,15.962717533111572,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,279.60132890365446,133.51909738687112,0,1072,84160,20.46511627906977,117.8592956333066,0,1280,6160,0.1794264316558838,1.8367118835449219,0.0016400814056396484,0.2510952949523926,4.525346994400024,0.10991597175598145,0,0.042829036712646484,0.1530599594116211,0.21004247665405273,0.26727795600891113,0.0015816688537597656,0.011294364929199219,0.10235214233398438,1.2897772789001465,0.08079743385314941,0.8722615242004395
16,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.5}",False,0.5,300,0.769461271592549,0.7627591513643255,0.2707771936692612,0.27738908586432487,0.9265809854135981,0.9273024583575843,0.2541939152686949,17.825714826583862,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,300.49169435215947,245.53273309421945,0,1680,90448,39.60132890365448,230.7056354552098,0,2560,11920,0.25839805603027344,2.0549981594085693,0.0019176006317138672,0.2596776485443115,5.110806226730347,0.0672450065612793,0,0.01655435562133789,0.12227749824523926,0.2176227569580078,0.34537220001220703,0.0018756389617919922,0.007946968078613281,0.10224580764770508,1.343151569366455,0.11904358863830566,1.0168941020965576
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.5}",False,0.5,300,0.7852486583996197,0.7863717992789309,0.2821208935432239,0.274274589719964,0.9258682947688507,0.9252515174191402,0.2712780329640638,18.277112007141113,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,342.40531561461796,472.22316698800665,0,3184,103064,104.45182724252491,586.1729999627801,0,5120,31440,0.3641238212585449,1.8825790882110596,0.002346038818359375,0.39525318145751953,5.278116226196289,0.11357951164245605,0,0.047109127044677734,0.2868828773498535,0.2506747245788574,0.30194926261901855,0.002275228500366211,0.023969411849975586,0.1171884536743164,1.324664831161499,0.09252548217773438,1.0720925331115723
64,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.5}",False,0.5,300,0.7765706898421545,0.7739581450487512,0.29413699587413544,0.283377421825165,0.9259514420107379,0.9267204345777557,0.2949333333333334,17.891862869262695,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,437.0764119601329,983.2938936067902,0,6176,131560,195.88039867109634,1092.3833124458374,0,10240,58960,0.27210426330566406,1.9013047218322754,0.0025701522827148438,0.3132321834564209,5.251248598098755,0.076080322265625,0,0.030478954315185547,0.24127626419067383,0.2246255874633789,0.2924647331237793,0.0025153160095214844,0.018281221389770508,0.08867597579956055,1.396484613418579,0.08809494972229004,0.9831287860870361
128,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.5}",False,0.5,300,0.771991831146775,0.7667198134613681,0.28399673994554153,0.2724214729127391,0.9235520501734213,0.922452260192345,0.3001500750375187,18.569321632385254,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,637.0764119601329,2063.6075652919044,0,12600,191760,399.468438538206,2221.432236021714,0,20480,120240,0.41654396057128906,1.6952199935913086,0.002412557601928711,0.4190690517425537,5.342003345489502,0.10128450393676758,0,0.030696630477905273,0.3981614112854004,0.19325613975524902,0.2751939296722412,0.00234222412109375,0.017235755920410156,0.08002948760986328,1.5172901153564453,0.09127616882324219,1.4183385372161865
2,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.75}",False,0.75,300,0.79722265754817,0.7884197850593306,0.3001837218885034,0.2917045182566822,0.9319024088943793,0.9320140794323882,0.20227642276422764,15.21146821975708,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,261.687707641196,38.45758091665462,0,496,78768,3.4551495016611296,22.795249586595684,0,320,1040,0.27691030502319336,1.547823429107666,0.0012879371643066406,0.37585020065307617,4.1525819301605225,0.12926054000854492,0,0.06741213798522949,0.2052445411682129,0.220228910446167,0.2923004627227783,0.0012614727020263672,0.010017156600952148,0.06940507888793945,1.0227487087249756,0.0704188346862793,1.1946916580200195
4,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.75}",False,0.75,300,0.8010590116508062,0.7935325200952196,0.3100863106820485,0.3094923430944859,0.9313560127334062,0.9313766248163854,0.18121693121693125,15.447308540344238,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,268.7574750830565,75.66817084266428,0,736,80896,11.428571428571429,65.67527370099074,0,640,3440,0.17591452598571777,1.6788783073425293,0.0017857551574707031,0.29114556312561035,4.270908355712891,0.07429838180541992,0,0.029704570770263672,0.1734449863433838,0.20189785957336426,0.3042304515838623,0.0017213821411132812,0.014056682586669922,0.07860898971557617,1.6472325325012207,0.08196139335632324,0.8219523429870605
8,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.75}",False,0.75,300,0.7971183877097991,0.7835484423919215,0.30290227110685525,0.3000376341483042,0.9304770276048843,0.9305174468556858,0.21631759924976554,16.672467947006226,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,279.8139534883721,134.768579564594,0,1104,84224,20.46511627906977,117.8592956333066,0,1280,6160,0.1787397861480713,1.9397976398468018,0.0013551712036132812,0.2901492118835449,4.795899391174316,0.04959583282470703,0,0.023730754852294922,0.16376233100891113,0.21178150177001953,0.3531174659729004,0.0013208389282226562,0.013845443725585938,0.11890888214111328,1.2222638130187988,0.097015380859375,0.8904159069061279
16,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.75}",False,0.75,300,0.7896668545441811,0.7880450791872231,0.30833948979506015,0.30131530429420783,0.9301919513469853,0.929547407222638,0.2474837181764358,15.61693811416626,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,300.6511627906977,246.49430641833197,0,1696,90496,40.66445182724252,235.9899422770571,0,2560,12240,0.30431199073791504,1.8453476428985596,0.0015881061553955078,0.3976147174835205,4.2455761432647705,0.07141423225402832,0,0.06763052940368652,0.24388909339904785,0.17635798454284668,0.2589592933654785,0.0015513896942138672,0.008695840835571289,0.06550025939941406,1.030597448348999,0.06692695617675781,1.35420823097229
32,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.75}",False,0.75,300,0.804438915041177,0.8113536758421509,0.31207681600165593,0.3091984239706795,0.9290754026702143,0.9288268063523738,0.2578034682080925,17.02515482902527,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,340.7574750830565,463.1750144444159,0,2992,102568,108.70431893687707,613.6303244064627,0,5120,32720,0.2420949935913086,1.8374600410461426,0.0021758079528808594,0.33825182914733887,4.882287979125977,0.059326887130737305,0,0.026716947555541992,0.2015843391418457,0.22524499893188477,0.25599193572998047,0.0021181106567382812,0.013843059539794922,0.08449864387512207,1.3209023475646973,0.09814882278442383,1.0396265983581543
64,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.75}",False,0.75,300,0.8060387771770499,0.8082399958617094,0.29390733457041657,0.2967489901306587,0.927329310590583,0.9276073279565422,0.26256352343308864,18.791440725326538,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,435.8803986710964,977.1466694424635,0,6024,131200,199.33554817275748,1113.748373243454,0,10240,60000,0.4207735061645508,1.8958332538604736,0.0021009445190429688,0.45015788078308105,5.33743953704834,0.09474706649780273,0,0.03628396987915039,0.3378865718841553,0.19559812545776367,0.2618744373321533,0.00208282470703125,0.01394963264465332,0.09653997421264648,1.517768383026123,0.10513162612915039,1.1399331092834473
128,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 0.75}",False,0.75,300,0.7885026358495173,0.7817580542753357,0.2955707676671696,0.2883627852747046,0.9274718487195325,0.9262769878883623,0.28609769189479334,18.11855125427246,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,633.1694352159468,2042.0304177718951,0,12488,190584,404.25249169435216,2245.51362008239,0,20480,121680,0.3863255977630615,1.84523606300354,0.002172708511352539,0.3292691707611084,5.358335018157959,0.07361578941345215,0,0.0293276309967041,0.3990206718444824,0.19507980346679688,0.2984452247619629,0.002132892608642578,0.013200521469116211,0.0828549861907959,1.5557866096496582,0.08467793464660645,0.9780030250549316
2,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 1}",False,1.0,300,0.7985491524454734,0.7895883424903153,0.30877215402120717,0.30663204348286843,0.9324012923457025,0.9327623957207395,0.2071895424836601,15.098616123199463,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,261.687707641196,38.45758091665462,0,496,78768,3.4551495016611296,22.795249586595684,0,320,1040,0.17754602432250977,1.638866901397705,0.0023725032806396484,0.3491957187652588,4.301811933517456,0.08839774131774902,0,0.035334110260009766,0.14173388481140137,0.19564175605773926,0.31769251823425293,0.0023059844970703125,0.014539241790771484,0.07645583152770996,1.094433069229126,0.09677362442016602,0.8443975448608398
4,Credit 1_1,84188,10,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 300, 'verbose': False, 'track_budget': False, 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 10, 'epsilon': 1}",False,1.0,300,0.7993184486772528,0.7963410023269807,0.29534727792197457,0.3000488664062929,0.9299900223309735,0.9302125772567279,0.2313797313797314,16.256630659103394,1.0299003322259137,0.18881424901505406,0,2,310,0.036544850498338874,0.2045821171872512,0,2,11,268.7574750830565,75.66817084266428,0,736,80896,11.428571428571429,65.67527370099074,0,640,3440,0.2080211639404297,1.7581379413604736,0.002065420150756836,0.3079345226287842,4.540522336959839,0.07840657234191895,0,0.017391204833984375,0.1350383758544922,0.1996150016784668,0.3046610355377197,0.0020148754119873047,0.014970064163208008,0.09898829460144043,1.1674516201019287,0.07759714126586914,1.355618953704834
